State,Time,Device,Unit
53.5,2024-09-14 09:14:01,SSHUM_sensor,C
53.5,2024-09-14 09:14:26,SSHUM_sensor,C
53.5,2024-09-14 09:14:51,SSHUM_sensor,C
53.5,2024-09-14 09:15:16,SSHUM_sensor,C
53.4,2024-09-14 09:15:41,SSHUM_sensor,C
53.4,2024-09-14 09:16:06,SSHUM_sensor,C
53.5,2024-09-14 09:16:31,SSHUM_sensor,C
53.5,2024-09-14 09:16:56,SSHUM_sensor,C
53.4,2024-09-14 09:17:21,SSHUM_sensor,C
53.4,2024-09-14 09:17:46,SSHUM_sensor,C
53.4,2024-09-14 09:18:11,SSHUM_sensor,C
53.4,2024-09-14 09:18:36,SSHUM_sensor,C
53.3,2024-09-14 09:19:01,SSHUM_sensor,C
53.3,2024-09-14 09:19:26,SSHUM_sensor,C
53.3,2024-09-14 09:19:51,SSHUM_sensor,C
53.3,2024-09-14 09:20:16,SSHUM_sensor,C
53.3,2024-09-14 09:20:41,SSHUM_sensor,C
53.3,2024-09-14 09:21:06,SSHUM_sensor,C
53.3,2024-09-14 09:21:31,SSHUM_sensor,C
53.3,2024-09-14 09:21:56,SSHUM_sensor,C
53.2,2024-09-14 09:22:21,SSHUM_sensor,C
53.2,2024-09-14 09:22:46,SSHUM_sensor,C
53.2,2024-09-14 09:23:11,SSHUM_sensor,C
53.2,2024-09-14 09:23:36,SSHUM_sensor,C
53.2,2024-09-14 09:24:01,SSHUM_sensor,C
53.2,2024-09-14 09:24:26,SSHUM_sensor,C
53.1,2024-09-14 09:24:51,SSHUM_sensor,C
53.1,2024-09-14 09:25:16,SSHUM_sensor,C
53.2,2024-09-14 09:25:41,SSHUM_sensor,C
53.2,2024-09-14 09:26:06,SSHUM_sensor,C
53.1,2024-09-14 09:26:31,SSHUM_sensor,C
53.1,2024-09-14 09:26:56,SSHUM_sensor,C
53.1,2024-09-14 09:27:21,SSHUM_sensor,C
53.1,2024-09-14 09:27:46,SSHUM_sensor,C
53.1,2024-09-14 09:28:11,SSHUM_sensor,C
53.1,2024-09-14 09:28:36,SSHUM_sensor,C
53.1,2024-09-14 09:29:01,SSHUM_sensor,C
53.1,2024-09-14 09:29:26,SSHUM_sensor,C
53.1,2024-09-14 09:29:51,SSHUM_sensor,C
53.1,2024-09-14 09:30:16,SSHUM_sensor,C
53.0,2024-09-14 09:30:41,SSHUM_sensor,C
53.0,2024-09-14 09:31:06,SSHUM_sensor,C
53.0,2024-09-14 09:31:31,SSHUM_sensor,C
53.0,2024-09-14 09:31:56,SSHUM_sensor,C
53.0,2024-09-14 09:32:21,SSHUM_sensor,C
53.0,2024-09-14 09:32:46,SSHUM_sensor,C
53.0,2024-09-14 09:33:11,SSHUM_sensor,C
53.0,2024-09-14 09:33:36,SSHUM_sensor,C
53.0,2024-09-14 09:34:01,SSHUM_sensor,C
53.0,2024-09-14 09:34:26,SSHUM_sensor,C
53.0,2024-09-14 09:34:51,SSHUM_sensor,C
53.0,2024-09-14 09:35:16,SSHUM_sensor,C
52.9,2024-09-14 09:35:41,SSHUM_sensor,C
52.9,2024-09-14 09:36:06,SSHUM_sensor,C
52.9,2024-09-14 09:36:31,SSHUM_sensor,C
52.9,2024-09-14 09:36:56,SSHUM_sensor,C
52.9,2024-09-14 09:37:21,SSHUM_sensor,C
52.9,2024-09-14 09:37:46,SSHUM_sensor,C
52.8,2024-09-14 09:38:11,SSHUM_sensor,C
52.8,2024-09-14 09:38:36,SSHUM_sensor,C
52.8,2024-09-14 09:39:01,SSHUM_sensor,C
52.8,2024-09-14 09:39:26,SSHUM_sensor,C
52.8,2024-09-14 09:39:51,SSHUM_sensor,C
52.8,2024-09-14 09:40:16,SSHUM_sensor,C
52.8,2024-09-14 09:40:41,SSHUM_sensor,C
52.8,2024-09-14 09:41:06,SSHUM_sensor,C
52.8,2024-09-14 09:41:31,SSHUM_sensor,C
52.8,2024-09-14 09:41:56,SSHUM_sensor,C
52.8,2024-09-14 09:42:21,SSHUM_sensor,C
52.8,2024-09-14 09:42:46,SSHUM_sensor,C
52.7,2024-09-14 09:43:11,SSHUM_sensor,C
52.7,2024-09-14 09:43:36,SSHUM_sensor,C
52.7,2024-09-14 09:44:01,SSHUM_sensor,C
52.7,2024-09-14 09:44:26,SSHUM_sensor,C
52.8,2024-09-14 09:44:51,SSHUM_sensor,C
52.8,2024-09-14 09:45:16,SSHUM_sensor,C
52.7,2024-09-14 09:45:41,SSHUM_sensor,C
52.7,2024-09-14 09:46:06,SSHUM_sensor,C
52.7,2024-09-14 09:46:31,SSHUM_sensor,C
52.7,2024-09-14 09:46:56,SSHUM_sensor,C
52.7,2024-09-14 09:47:21,SSHUM_sensor,C
52.7,2024-09-14 09:47:46,SSHUM_sensor,C
52.7,2024-09-14 09:48:11,SSHUM_sensor,C
52.7,2024-09-14 09:48:36,SSHUM_sensor,C
52.7,2024-09-14 09:49:01,SSHUM_sensor,C
52.7,2024-09-14 09:49:26,SSHUM_sensor,C
52.7,2024-09-14 09:49:51,SSHUM_sensor,C
52.7,2024-09-14 09:50:16,SSHUM_sensor,C
52.7,2024-09-14 09:50:41,SSHUM_sensor,C
52.7,2024-09-14 09:51:06,SSHUM_sensor,C
52.6,2024-09-14 09:51:31,SSHUM_sensor,C
52.6,2024-09-14 09:51:56,SSHUM_sensor,C
52.6,2024-09-14 09:52:21,SSHUM_sensor,C
52.6,2024-09-14 09:52:46,SSHUM_sensor,C
52.6,2024-09-14 09:53:11,SSHUM_sensor,C
52.6,2024-09-14 09:53:36,SSHUM_sensor,C
52.6,2024-09-14 09:54:01,SSHUM_sensor,C
52.6,2024-09-14 09:54:26,SSHUM_sensor,C
52.6,2024-09-14 09:54:51,SSHUM_sensor,C
52.6,2024-09-14 09:55:16,SSHUM_sensor,C
52.6,2024-09-14 09:55:41,SSHUM_sensor,C
52.6,2024-09-14 09:56:06,SSHUM_sensor,C
52.5,2024-09-14 09:56:31,SSHUM_sensor,C
52.5,2024-09-14 09:56:56,SSHUM_sensor,C
52.5,2024-09-14 09:57:21,SSHUM_sensor,C
52.5,2024-09-14 09:57:46,SSHUM_sensor,C
52.5,2024-09-14 09:58:11,SSHUM_sensor,C
52.5,2024-09-14 09:58:36,SSHUM_sensor,C
52.5,2024-09-14 09:59:01,SSHUM_sensor,C
52.5,2024-09-14 09:59:26,SSHUM_sensor,C
52.5,2024-09-14 09:59:51,SSHUM_sensor,C
52.5,2024-09-14 10:00:16,SSHUM_sensor,C
52.4,2024-09-14 10:00:41,SSHUM_sensor,C
52.4,2024-09-14 10:01:06,SSHUM_sensor,C
52.4,2024-09-14 10:01:31,SSHUM_sensor,C
52.4,2024-09-14 10:01:56,SSHUM_sensor,C
52.3,2024-09-14 10:02:21,SSHUM_sensor,C
52.3,2024-09-14 10:02:46,SSHUM_sensor,C
52.4,2024-09-14 10:03:11,SSHUM_sensor,C
52.4,2024-09-14 10:03:36,SSHUM_sensor,C
52.4,2024-09-14 10:04:01,SSHUM_sensor,C
52.4,2024-09-14 10:04:26,SSHUM_sensor,C
52.3,2024-09-14 10:04:51,SSHUM_sensor,C
52.3,2024-09-14 10:05:16,SSHUM_sensor,C
52.4,2024-09-14 10:05:41,SSHUM_sensor,C
52.4,2024-09-14 10:06:06,SSHUM_sensor,C
52.3,2024-09-14 10:06:31,SSHUM_sensor,C
52.3,2024-09-14 10:06:56,SSHUM_sensor,C
52.3,2024-09-14 10:07:21,SSHUM_sensor,C
52.3,2024-09-14 10:07:46,SSHUM_sensor,C
52.3,2024-09-14 10:08:11,SSHUM_sensor,C
52.3,2024-09-14 10:08:36,SSHUM_sensor,C
52.2,2024-09-14 10:09:01,SSHUM_sensor,C
52.2,2024-09-14 10:09:26,SSHUM_sensor,C
52.3,2024-09-14 10:09:51,SSHUM_sensor,C
52.3,2024-09-14 10:10:16,SSHUM_sensor,C
52.2,2024-09-14 10:10:41,SSHUM_sensor,C
52.2,2024-09-14 10:11:06,SSHUM_sensor,C
52.2,2024-09-14 10:11:31,SSHUM_sensor,C
52.2,2024-09-14 10:11:56,SSHUM_sensor,C
52.2,2024-09-14 10:12:21,SSHUM_sensor,C
52.2,2024-09-14 10:12:46,SSHUM_sensor,C
52.2,2024-09-14 10:13:11,SSHUM_sensor,C
52.2,2024-09-14 10:13:36,SSHUM_sensor,C
52.2,2024-09-14 10:14:01,SSHUM_sensor,C
52.2,2024-09-14 10:14:26,SSHUM_sensor,C
52.2,2024-09-14 10:14:51,SSHUM_sensor,C
52.2,2024-09-14 10:15:16,SSHUM_sensor,C
52.2,2024-09-14 10:15:41,SSHUM_sensor,C
52.2,2024-09-14 10:16:06,SSHUM_sensor,C
52.1,2024-09-14 10:16:31,SSHUM_sensor,C
52.1,2024-09-14 10:16:56,SSHUM_sensor,C
52.2,2024-09-14 10:17:21,SSHUM_sensor,C
52.2,2024-09-14 10:17:46,SSHUM_sensor,C
52.1,2024-09-14 10:18:11,SSHUM_sensor,C
52.1,2024-09-14 10:18:36,SSHUM_sensor,C
52.1,2024-09-14 10:19:01,SSHUM_sensor,C
52.1,2024-09-14 10:19:26,SSHUM_sensor,C
52.1,2024-09-14 10:19:51,SSHUM_sensor,C
52.1,2024-09-14 10:20:16,SSHUM_sensor,C
52.1,2024-09-14 10:20:41,SSHUM_sensor,C
52.1,2024-09-14 10:21:06,SSHUM_sensor,C
52.0,2024-09-14 10:21:31,SSHUM_sensor,C
52.0,2024-09-14 10:21:56,SSHUM_sensor,C
52.0,2024-09-14 10:22:21,SSHUM_sensor,C
52.0,2024-09-14 10:22:46,SSHUM_sensor,C
52.0,2024-09-14 10:23:11,SSHUM_sensor,C
52.0,2024-09-14 10:23:36,SSHUM_sensor,C
52.0,2024-09-14 10:24:01,SSHUM_sensor,C
52.0,2024-09-14 10:24:26,SSHUM_sensor,C
51.9,2024-09-14 10:24:51,SSHUM_sensor,C
51.9,2024-09-14 10:25:16,SSHUM_sensor,C
51.9,2024-09-14 10:25:41,SSHUM_sensor,C
51.9,2024-09-14 10:26:06,SSHUM_sensor,C
51.9,2024-09-14 10:26:31,SSHUM_sensor,C
51.9,2024-09-14 10:26:56,SSHUM_sensor,C
51.9,2024-09-14 10:27:21,SSHUM_sensor,C
51.9,2024-09-14 10:27:46,SSHUM_sensor,C
51.8,2024-09-14 10:28:11,SSHUM_sensor,C
51.8,2024-09-14 10:28:36,SSHUM_sensor,C
51.8,2024-09-14 10:29:01,SSHUM_sensor,C
21.5,2024-09-14 10:29:26,SSHUM_sensor,C
51.9,2024-09-14 10:29:51,SSHUM_sensor,C
51.9,2024-09-14 10:30:16,SSHUM_sensor,C
51.9,2024-09-14 10:30:41,SSHUM_sensor,C
51.9,2024-09-14 10:31:06,SSHUM_sensor,C
51.9,2024-09-14 10:31:31,SSHUM_sensor,C
51.9,2024-09-14 10:31:56,SSHUM_sensor,C
51.9,2024-09-14 10:32:21,SSHUM_sensor,C
51.9,2024-09-14 10:32:46,SSHUM_sensor,C
51.9,2024-09-14 10:33:11,SSHUM_sensor,C
51.9,2024-09-14 10:33:36,SSHUM_sensor,C
52.0,2024-09-14 10:34:01,SSHUM_sensor,C
52.0,2024-09-14 10:34:26,SSHUM_sensor,C
52.0,2024-09-14 10:34:51,SSHUM_sensor,C
52.0,2024-09-14 10:35:16,SSHUM_sensor,C
51.9,2024-09-14 10:35:41,SSHUM_sensor,C
51.9,2024-09-14 10:36:06,SSHUM_sensor,C
51.9,2024-09-14 10:36:31,SSHUM_sensor,C
51.9,2024-09-14 10:36:56,SSHUM_sensor,C
51.9,2024-09-14 10:37:21,SSHUM_sensor,C
51.9,2024-09-14 10:37:46,SSHUM_sensor,C
51.9,2024-09-14 10:38:11,SSHUM_sensor,C
51.9,2024-09-14 10:38:36,SSHUM_sensor,C
51.9,2024-09-14 10:39:01,SSHUM_sensor,C
51.9,2024-09-14 10:39:26,SSHUM_sensor,C
51.9,2024-09-14 10:39:51,SSHUM_sensor,C
51.9,2024-09-14 10:40:16,SSHUM_sensor,C
51.9,2024-09-14 10:40:41,SSHUM_sensor,C
51.9,2024-09-14 10:41:06,SSHUM_sensor,C
51.8,2024-09-14 10:41:31,SSHUM_sensor,C
51.8,2024-09-14 10:41:56,SSHUM_sensor,C
51.8,2024-09-14 10:42:21,SSHUM_sensor,C
51.8,2024-09-14 10:42:46,SSHUM_sensor,C
51.8,2024-09-14 10:43:11,SSHUM_sensor,C
51.8,2024-09-14 10:43:36,SSHUM_sensor,C
51.8,2024-09-14 10:44:01,SSHUM_sensor,C
51.8,2024-09-14 10:44:26,SSHUM_sensor,C
51.7,2024-09-14 10:44:51,SSHUM_sensor,C
51.7,2024-09-14 10:45:16,SSHUM_sensor,C
51.8,2024-09-14 10:45:59,SSHUM_sensor,C
51.8,2024-09-14 10:46:24,SSHUM_sensor,C
51.8,2024-09-14 10:46:49,SSHUM_sensor,C
51.8,2024-09-14 10:47:14,SSHUM_sensor,C
51.8,2024-09-14 10:47:39,SSHUM_sensor,C
51.8,2024-09-14 10:48:04,SSHUM_sensor,C
51.8,2024-09-14 10:48:29,SSHUM_sensor,C
51.8,2024-09-14 10:48:54,SSHUM_sensor,C
51.8,2024-09-14 10:49:19,SSHUM_sensor,C
51.7,2024-09-14 10:50:00,SSHUM_sensor,C
51.7,2024-09-14 10:50:25,SSHUM_sensor,C
51.7,2024-09-14 10:50:50,SSHUM_sensor,C
51.7,2024-09-14 10:51:15,SSHUM_sensor,C
51.6,2024-09-14 10:51:40,SSHUM_sensor,C
51.6,2024-09-14 10:52:05,SSHUM_sensor,C
51.6,2024-09-14 10:52:30,SSHUM_sensor,C
51.6,2024-09-14 10:52:55,SSHUM_sensor,C
51.7,2024-09-14 10:53:20,SSHUM_sensor,C
51.7,2024-09-14 10:53:45,SSHUM_sensor,C
51.8,2024-09-14 10:54:10,SSHUM_sensor,C
51.8,2024-09-14 10:54:35,SSHUM_sensor,C
51.7,2024-09-14 10:55:00,SSHUM_sensor,C
51.7,2024-09-14 10:55:25,SSHUM_sensor,C
51.7,2024-09-14 10:55:50,SSHUM_sensor,C
51.7,2024-09-14 10:56:15,SSHUM_sensor,C
51.6,2024-09-14 10:56:40,SSHUM_sensor,C
51.6,2024-09-14 10:57:05,SSHUM_sensor,C
51.6,2024-09-14 10:57:30,SSHUM_sensor,C
51.6,2024-09-14 10:57:55,SSHUM_sensor,C
51.6,2024-09-14 10:58:20,SSHUM_sensor,C
51.6,2024-09-14 10:58:45,SSHUM_sensor,C
51.6,2024-09-14 10:59:10,SSHUM_sensor,C
51.6,2024-09-14 10:59:35,SSHUM_sensor,C
51.6,2024-09-14 11:00:00,SSHUM_sensor,C
51.6,2024-09-14 11:00:25,SSHUM_sensor,C
51.7,2024-09-14 11:00:50,SSHUM_sensor,C
51.7,2024-09-14 11:01:15,SSHUM_sensor,C
51.7,2024-09-14 11:01:40,SSHUM_sensor,C
51.7,2024-09-14 11:02:05,SSHUM_sensor,C
51.6,2024-09-14 11:02:30,SSHUM_sensor,C
51.6,2024-09-14 11:02:55,SSHUM_sensor,C
51.6,2024-09-14 11:03:20,SSHUM_sensor,C
51.6,2024-09-14 11:03:45,SSHUM_sensor,C
51.6,2024-09-14 11:04:10,SSHUM_sensor,C
21.4,2024-09-14 11:04:35,SSHUM_sensor,C
51.6,2024-09-14 11:05:00,SSHUM_sensor,C
51.6,2024-09-14 11:05:25,SSHUM_sensor,C
51.6,2024-09-14 11:05:50,SSHUM_sensor,C
51.6,2024-09-14 11:06:15,SSHUM_sensor,C
51.6,2024-09-14 11:06:40,SSHUM_sensor,C
51.6,2024-09-14 11:07:05,SSHUM_sensor,C
51.5,2024-09-14 11:07:30,SSHUM_sensor,C
51.5,2024-09-14 11:07:55,SSHUM_sensor,C
51.2,2024-09-14 11:08:20,SSHUM_sensor,C
51.2,2024-09-14 11:08:45,SSHUM_sensor,C
49.8,2024-09-14 11:09:10,SSHUM_sensor,C
49.8,2024-09-14 11:09:35,SSHUM_sensor,C
48.5,2024-09-14 11:10:00,SSHUM_sensor,C
48.5,2024-09-14 11:10:25,SSHUM_sensor,C
47.4,2024-09-14 11:10:50,SSHUM_sensor,C
47.4,2024-09-14 11:11:15,SSHUM_sensor,C
46.6,2024-09-14 11:11:40,SSHUM_sensor,C
46.6,2024-09-14 11:12:05,SSHUM_sensor,C
46.0,2024-09-14 11:12:30,SSHUM_sensor,C
46.0,2024-09-14 11:12:55,SSHUM_sensor,C
45.5,2024-09-14 11:13:20,SSHUM_sensor,C
45.5,2024-09-14 11:13:45,SSHUM_sensor,C
45.3,2024-09-14 11:14:10,SSHUM_sensor,C
45.3,2024-09-14 11:14:35,SSHUM_sensor,C
45.5,2024-09-14 11:15:00,SSHUM_sensor,C
45.5,2024-09-14 11:15:25,SSHUM_sensor,C
45.5,2024-09-14 11:15:50,SSHUM_sensor,C
45.5,2024-09-14 11:16:15,SSHUM_sensor,C
45.6,2024-09-14 11:16:40,SSHUM_sensor,C
45.6,2024-09-14 11:17:05,SSHUM_sensor,C
45.6,2024-09-14 11:17:30,SSHUM_sensor,C
45.6,2024-09-14 11:17:55,SSHUM_sensor,C
45.5,2024-09-14 11:18:20,SSHUM_sensor,C
45.5,2024-09-14 11:18:45,SSHUM_sensor,C
45.4,2024-09-14 11:19:10,SSHUM_sensor,C
45.4,2024-09-14 11:19:35,SSHUM_sensor,C
45.3,2024-09-14 11:20:00,SSHUM_sensor,C
45.3,2024-09-14 11:20:25,SSHUM_sensor,C
45.1,2024-09-14 11:20:50,SSHUM_sensor,C
45.1,2024-09-14 11:21:15,SSHUM_sensor,C
45.1,2024-09-14 11:21:40,SSHUM_sensor,C
45.1,2024-09-14 11:22:05,SSHUM_sensor,C
45.1,2024-09-14 11:22:30,SSHUM_sensor,C
45.1,2024-09-14 11:22:55,SSHUM_sensor,C
45.1,2024-09-14 11:23:20,SSHUM_sensor,C
45.1,2024-09-14 11:23:45,SSHUM_sensor,C
45.2,2024-09-14 11:24:10,SSHUM_sensor,C
45.2,2024-09-14 11:24:35,SSHUM_sensor,C
45.2,2024-09-14 11:25:00,SSHUM_sensor,C
45.2,2024-09-14 11:25:25,SSHUM_sensor,C
45.2,2024-09-14 11:25:50,SSHUM_sensor,C
45.2,2024-09-14 11:26:15,SSHUM_sensor,C
45.4,2024-09-14 11:26:40,SSHUM_sensor,C
45.4,2024-09-14 11:27:05,SSHUM_sensor,C
45.4,2024-09-14 11:27:30,SSHUM_sensor,C
45.4,2024-09-14 11:27:55,SSHUM_sensor,C
45.4,2024-09-14 11:28:20,SSHUM_sensor,C
45.4,2024-09-14 11:28:45,SSHUM_sensor,C
45.4,2024-09-14 11:29:10,SSHUM_sensor,C
45.4,2024-09-14 11:29:35,SSHUM_sensor,C
45.4,2024-09-14 11:30:00,SSHUM_sensor,C
45.4,2024-09-14 11:30:26,SSHUM_sensor,C
45.3,2024-09-14 11:30:50,SSHUM_sensor,C
45.3,2024-09-14 11:31:15,SSHUM_sensor,C
45.1,2024-09-14 11:31:40,SSHUM_sensor,C
45.1,2024-09-14 11:32:06,SSHUM_sensor,C
44.9,2024-09-14 11:32:30,SSHUM_sensor,C
44.9,2024-09-14 11:32:55,SSHUM_sensor,C
44.6,2024-09-14 11:33:20,SSHUM_sensor,C
44.5,2024-09-14 11:33:45,SSHUM_sensor,C
44.2,2024-09-14 11:34:10,SSHUM_sensor,C
44.2,2024-09-14 11:34:36,SSHUM_sensor,C
44.3,2024-09-14 11:35:01,SSHUM_sensor,C
44.3,2024-09-14 11:35:26,SSHUM_sensor,C
43.9,2024-09-14 11:35:51,SSHUM_sensor,C
43.9,2024-09-14 11:36:16,SSHUM_sensor,C
44.2,2024-09-14 11:36:41,SSHUM_sensor,C
44.2,2024-09-14 11:37:06,SSHUM_sensor,C
43.8,2024-09-14 11:37:31,SSHUM_sensor,C
43.8,2024-09-14 11:37:56,SSHUM_sensor,C
43.4,2024-09-14 11:38:21,SSHUM_sensor,C
43.4,2024-09-14 11:38:46,SSHUM_sensor,C
43.7,2024-09-14 11:39:11,SSHUM_sensor,C
43.7,2024-09-14 11:39:36,SSHUM_sensor,C
43.0,2024-09-14 11:40:01,SSHUM_sensor,C
43.0,2024-09-14 11:40:26,SSHUM_sensor,C
43.3,2024-09-14 11:40:51,SSHUM_sensor,C
43.3,2024-09-14 11:41:16,SSHUM_sensor,C
